TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME,GEN_INDUSTRY,GEN_TITLE,JOB_DIR,WORK_TIME,INCOME
0,35,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,2,2,15000.0,10000.0,Образование,Рабочий,Участие в основ. деятельности,13.0,до 10000 руб.
0,38,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,1,15000.0,9000.0,Торговля,Специалист,"Бухгалтерия, финансы, планир.",30.0,до 10000 руб.
0,55,0,Среднее специальное,Состою в браке,0,0,1,0,1,0,1,1,35000.0,20000.0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,420.0,от 10000 до 30000 руб.
0,37,1,Высшее,Разведен(а),2,2,1,0,0,0,1,1,50000.0,60000.0,Сельское хозяйство,Руководитель высшего звена,"Бухгалтерия, финансы, планир.",7.0,от 50000 до 100000 руб.
0,38,0,Среднее,Состою в браке,2,2,1,0,0,1,1,1,15000.0,10000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,108.0,до 10000 руб.
0,23,1,Среднее,Не состоял в браке,2,2,1,0,0,0,1,1,7500.0,8000.0,Государственная служба,Служащий,Вспомогательный техперсонал,48.0,до 10000 руб.
0,53,0,Среднее специальное,Состою в браке,2,0,1,0,0,1,1,1,35000.0,7000.0,Сельское хозяйство,Рабочий,Участие в основ. деятельности,360.0,до 10000 руб.
0,40,0,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,1,15000.0,7800.0,Сельское хозяйство,Рабочий,Вспомогательный техперсонал,180.0,до 10000 руб.
0,40,0,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,1,15000.0,7800.0,Сельское хозяйство,Рабочий,Вспомогательный техперсонал,180.0,до 10000 руб.
0,59,1,Среднее,Состою в браке,3,1,1,1,1,0,2,1,50000.0,18000.0,Наука,Специалист,Участие в основ. деятельности,180.0,от 10000 до 30000 руб.
0,59,1,Среднее,Состою в браке,3,1,1,1,1,0,2,1,50000.0,18000.0,Наука,Специалист,Участие в основ. деятельности,180.0,от 10000 до 30000 руб.
0,37,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,1,15000.0,10000.0,Нефтегазовая промышленность,Специалист,Участие в основ. деятельности,24.0,до 10000 руб.
1,27,0,Среднее,Состою в браке,2,2,1,0,1,0,2,2,15000.0,12000.0,Строительство,Специалист,Снабжение и сбыт,12.0,от 10000 до 30000 руб.
0,63,1,Высшее,Состою в браке,0,0,1,0,0,0,1,1,35000.0,25000.0,Здравоохранение,Руководитель высшего звена,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
0,57,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,1,1,15000.0,12000.0,Транспорт,Специалист,Участие в основ. деятельности,240.0,от 10000 до 30000 руб.
1,42,0,Среднее специальное,Разведен(а),0,0,1,0,0,1,2,2,15000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,216.0,от 10000 до 30000 руб.
0,31,0,Неоконченное высшее,Состою в браке,2,2,1,0,0,0,3,2,15000.0,10000.0,Металлургия/Промышленность/Машиностроение,Специалист,Вспомогательный техперсонал,84.0,до 10000 руб.
0,33,1,Среднее,Состою в браке,2,2,1,0,0,0,1,1,7500.0,3300.0,Торговля,Рабочий,Участие в основ. деятельности,85.0,до 10000 руб.
0,31,0,Среднее,Состою в браке,1,2,1,0,0,0,2,1,35000.0,30000.0,Строительство,Руководитель среднего звена,Участие в основ. деятельности,27.0,от 10000 до 30000 руб.
0,51,1,Среднее специальное,Состою в браке,2,0,1,0,1,0,2,1,15000.0,8000.0,Другие сферы,Рабочий,Участие в основ. деятельности,336.0,до 10000 руб.
0,28,0,Среднее,Состою в браке,1,2,1,0,0,0,2,2,35000.0,25000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,40.0,от 10000 до 30000 руб.
0,27,1,Среднее,Не состоял в браке,1,1,1,0,0,0,1,1,15000.0,6000.0,Ресторанный бизнес/Общественное питание,Рабочий,Участие в основ. деятельности,36.0,до 10000 руб.
0,48,0,Высшее,Состою в браке,1,1,1,0,0,1,1,1,15000.0,10000.0,Транспорт,Специалист,Участие в основ. деятельности,36.0,до 10000 руб.
0,24,0,Высшее,Состою в браке,1,1,1,0,0,0,1,1,7500.0,6500.0,Сельское хозяйство,Специалист,Участие в основ. деятельности,12.0,до 10000 руб.
0,29,0,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,1,35000.0,25000.0,Нефтегазовая промышленность,Специалист,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,66,1,Среднее специальное,Вдовец/Вдова,1,0,1,1,1,0,1,1,7500.0,9300.0,Здравоохранение,Рабочий,Участие в основ. деятельности,468.0,до 10000 руб.
0,49,0,Среднее,Не состоял в браке,1,1,1,0,0,0,1,1,15000.0,10000.0,Сельское хозяйство,Рабочий,Вспомогательный техперсонал,96.0,до 10000 руб.
0,23,0,Среднее,Не состоял в браке,0,0,1,0,0,0,1,1,50000.0,15000.0,Торговля,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,34,0,Высшее,Состою в браке,1,1,1,0,1,0,1,1,15000.0,8000.0,Государственная служба,Военнослужащий по контракту,Участие в основ. деятельности,60.0,до 10000 руб.
1,35,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,1,15000.0,13000.0,Торговля,Рабочий,Вспомогательный техперсонал,6.0,от 10000 до 30000 руб.
0,34,1,Высшее,Состою в браке,1,1,1,0,1,0,2,2,35000.0,18000.0,Металлургия/Промышленность/Машиностроение,Руководитель среднего звена,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
0,49,1,Среднее специальное,Гражданский брак,0,0,1,0,0,0,1,1,15000.0,10000.0,Здравоохранение,Рабочий,Участие в основ. деятельности,36.0,до 10000 руб.
0,29,0,Высшее,Не состоял в браке,0,0,1,0,0,0,1,1,15000.0,20000.0,Химия/Парфюмерия/Фармацевтика,Рабочий,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,29,0,Высшее,Не состоял в браке,0,0,1,0,0,0,1,1,15000.0,20000.0,Химия/Парфюмерия/Фармацевтика,Рабочий,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,57,0,Неоконченное высшее,Состою в браке,3,0,1,0,0,1,1,1,15000.0,12000.0,Сельское хозяйство,Руководитель среднего звена,Адм-хоз. и трансп. службы,72.0,от 10000 до 30000 руб.
0,63,1,Высшее,Состою в браке,3,0,1,1,0,0,1,1,35000.0,20000.0,Образование,Руководитель высшего звена,Адм-хоз. и трансп. службы,410.0,от 10000 до 30000 руб.
0,33,0,Среднее,Состою в браке,0,0,1,0,0,1,1,1,35000.0,35000.0,Другие сферы,Рабочий,Вспомогательный техперсонал,48.0,от 30000 до 50000 руб.
0,50,1,Среднее специальное,Состою в браке,1,0,0,1,0,0,1,1,15000.0,8000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,48,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1,35000.0,18000.0,Другие сферы,Работник сферы услуг,Участие в основ. деятельности,168.0,от 10000 до 30000 руб.
